num_lines,num_chars,num_tokens,num_IfStmt,avgTokenLength,numMethods,avgMethodLength,numSwitchStmt,numOfLoops,is_ai_generated
31,949,165,0,5.751515152,1,12,0,1,0
46,1370,249,4,5.502008032,1,27,0,2,0
134,4320,528,4,8.181818182,5,9,0,3,1
57,1101,152,0,7.243421053,8,2,0,0,0
76,2425,225,4,10.77777778,7,4,0,0,1
144,4421,603,3,7.331674959,1,81,2,1,0
38,1150,134,2,8.582089552,2,5,0,0,1
42,1481,123,0,12.04065041,3,3,0,0,0
95,2978,282,0,10.56028369,6,2,0,0,0
60,1718,208,0,8.259615385,1,17,0,0,1
26,609,109,0,5.587155963,1,11,0,1,0
90,3153,487,6,6.474332649,3,31,0,7,1
61,1726,180,0,9.588888889,2,11,0,0,0
27,599,106,0,5.650943396,1,12,0,1,0
163,5829,498,11,11.70481928,14,5,0,1,1
76,1965,198,1,9.924242424,2,7,0,0,0
99,2187,308,0,7.100649351,17,2,0,0,0
47,1407,170,5,8.276470588,3,16,0,7,0
97,2730,499,0,5.470941884,8,2,0,0,0
67,1312,278,0,4.71942446,8,0,0,0,1
68,2025,185,1,10.94594595,4,2,0,0,0
28,781,118,0,6.618644068,1,12,0,1,1
70,2291,240,1,9.545833333,2,2,0,0,1
42,1071,132,3,8.113636364,2,5,0,1,1
56,1402,217,0,6.460829493,0,0,0,0,1
69,2278,322,3,7.074534161,4,10,0,6,0
164,5601,589,1,9.509337861,2,25,0,0,0
220,7406,916,19,8.085152838,32,3,0,2,1
160,4563,571,0,7.991243433,24,2,0,0,0
73,2077,237,0,8.76371308,4,11,0,3,1
33,1094,86,0,12.72093023,1,6,0,0,0
80,2536,453,0,5.598233996,1,7,0,0,1
75,2783,336,0,8.282738095,2,4,1,0,1
64,1779,186,0,9.564516129,5,3,0,0,1
43,1371,126,0,10.88095238,2,7,0,0,1
32,857,163,3,5.257668712,1,24,0,3,1
55,1024,213,0,4.807511737,2,9,1,0,1
80,1391,241,0,5.771784232,14,2,0,0,1
51,1172,157,0,7.464968153,1,19,0,2,0
26,616,111,0,5.54954955,1,11,0,1,0
43,992,157,0,6.318471338,4,2,0,0,1
49,1105,208,0,5.3125,6,1,0,0,0
88,2219,318,2,6.977987421,3,7,0,3,0
32,878,94,0,9.340425532,1,4,0,0,1
130,4367,599,6,7.29048414,12,4,0,2,1
31,1027,155,2,6.625806452,1,17,0,1,1
46,977,155,0,6.303225806,2,2,0,0,0
66,2196,224,3,9.803571429,2,24,0,1,1
60,2108,216,0,9.759259259,2,18,0,1,1
88,2206,259,1,8.517374517,2,2,0,0,1
124,2508,435,0,5.765517241,19,2,0,0,1
43,991,188,0,5.271276596,5,2,0,0,1
28,597,74,1,8.067567568,1,8,0,1,0
106,2627,453,2,5.799116998,6,5,0,0,1
52,1655,154,1,10.74675325,4,2,0,0,1
59,1806,194,1,9.309278351,1,22,0,0,1
50,1565,244,3,6.413934426,1,28,0,1,0
95,2472,284,0,8.704225352,9,7,0,0,0
49,1475,145,2,10.17241379,2,2,0,0,1
31,1128,86,0,13.11627907,2,1,0,0,0
79,3181,232,0,13.7112069,6,3,0,0,0
30,868,146,0,5.945205479,1,7,0,0,1
89,2389,349,0,6.845272206,5,16,0,0,1
32,933,157,1,5.942675159,1,17,0,1,1
158,3079,469,0,6.565031983,25,8,0,0,1
88,2206,259,1,8.517374517,2,2,0,0,0
180,5359,455,9,11.77802198,2,7,0,0,0
141,4275,575,6,7.434782609,13,9,0,0,1
66,1277,166,0,7.692771084,8,2,0,0,0
46,1371,158,1,8.67721519,2,3,0,0,0
37,1038,173,0,6.0,1,11,0,0,1
121,2865,415,2,6.903614458,10,9,0,0,0
86,3855,280,0,13.76785714,5,5,0,2,0
195,5487,726,9,7.55785124,7,24,0,4,0
159,4243,463,6,9.164146868,2,7,0,0,0
25,595,93,1,6.397849462,1,15,0,1,1
99,2961,387,2,7.651162791,6,14,0,1,1
80,2885,249,0,11.58634538,3,10,0,0,0
81,2344,391,0,5.99488491,5,2,0,0,1
43,1138,208,1,5.432692308,1,14,0,2,1
102,3650,480,2,7.604166667,2,2,0,0,0
180,5281,445,9,11.86741573,2,7,0,0,0
79,1347,239,0,5.635983264,9,0,0,0,0
99,2468,348,0,7.091954023,5,22,0,0,0
88,2358,288,0,8.1875,3,14,0,0,0
113,2283,343,2,6.655976676,4,20,0,1,0
76,1921,197,1,9.751269036,2,7,0,0,0
58,2265,173,2,13.09248555,4,2,0,0,0
106,2827,323,4,8.752321981,7,2,0,1,0
51,1508,237,0,6.362869198,1,13,0,0,1
181,5727,670,20,8.547761194,18,41,0,0,0
168,3235,549,0,5.892531876,32,2,0,0,0
199,6547,758,9,8.637203166,17,5,0,2,0
90,2689,309,2,8.702265372,5,2,0,0,1
49,1731,155,0,11.16774194,2,8,0,1,0
33,1021,189,0,5.402116402,1,12,0,2,0
22,451,69,0,6.536231884,3,2,0,0,1
75,2543,254,1,10.01181102,2,8,0,0,1
55,1260,206,4,6.116504854,1,27,0,2,1
119,3269,478,0,6.838912134,5,42,0,2,1
77,1299,224,0,5.799107143,14,2,0,0,0
76,1397,256,2,5.45703125,12,2,0,0,1
40,1288,197,2,6.538071066,2,5,0,0,0
86,2343,368,3,6.366847826,1,30,0,0,1
100,3070,314,1,9.777070064,3,5,0,0,1
53,936,144,0,6.5,3,2,0,0,0
75,2442,263,1,9.285171103,2,5,0,0,1
56,911,183,1,4.978142077,2,7,0,1,1
79,2579,285,1,9.049122807,2,9,0,0,1
942,30009,3345,95,8.971300448,60,35,5,7,0
94,2200,351,5,6.267806268,5,21,0,3,1
28,756,107,0,7.065420561,1,14,0,1,1
76,2432,232,0,10.48275862,5,3,0,0,1
72,1646,186,3,8.849462366,5,2,0,1,0
37,808,153,3,5.281045752,4,7,0,3,1
73,1772,187,1,9.475935829,2,7,0,0,0
379,15114,1740,0,8.686206897,0,0,0,0,1
95,3424,440,1,7.781818182,6,3,0,0,1
316,6633,882,12,7.520408163,10,59,1,3,0
37,1196,223,3,5.3632287,1,15,0,2,0
44,1129,200,1,5.645,1,15,0,1,1
72,2356,258,1,9.131782946,2,5,0,0,1
43,1243,209,0,5.947368421,1,21,0,1,1
22,593,90,0,6.588888889,1,12,0,1,1
125,3179,438,6,7.257990868,5,51,1,2,1
68,2206,239,1,9.230125523,2,5,0,0,1
54,1070,246,0,4.349593496,3,4,0,2,0
38,497,106,0,4.688679245,6,2,0,0,1
42,1371,184,2,7.451086957,3,6,0,1,1
36,1043,186,4,5.607526882,2,10,0,0,0
87,3046,290,1,10.50344828,2,5,0,0,1
153,4192,544,5,7.705882353,10,13,0,1,1
32,957,159,0,6.018867925,3,0,0,0,1
41,1136,154,0,7.376623377,2,17,0,1,1
120,3271,369,0,8.864498645,4,3,2,0,1
46,1598,165,0,9.684848485,1,27,0,0,0
98,1940,315,0,6.158730159,20,2,0,0,1
129,3357,393,4,8.541984733,10,3,0,1,1
79,2632,294,2,8.952380952,1,39,0,1,1
122,4410,375,4,11.76,6,9,0,0,1
35,626,120,0,5.216666667,4,0,0,0,1
19,396,76,0,5.210526316,1,7,0,1,1
46,1430,140,0,10.21428571,1,10,0,0,1
11418,400652,41720,956,9.603355705,854,17,80,80,0
376,13480,1616,24,8.341584158,42,23,2,2,1
97,3162,298,0,10.61073826,3,10,0,0,1
104,3139,348,0,9.020114943,9,7,0,0,1
35,1348,188,1,7.170212766,2,9,0,1,0
21,485,63,0,7.698412698,2,2,0,0,1
162,3846,439,5,8.760820046,10,19,0,0,0
110,3394,465,11,7.298924731,6,24,0,4,0
40,1306,140,2,9.328571429,3,9,0,3,0
69,2279,293,2,7.778156997,4,6,0,0,0
111,2930,351,6,8.347578348,8,10,0,0,1
129,4362,514,5,8.486381323,3,3,0,1,1
21,520,95,1,5.473684211,1,15,0,1,1
37,968,235,0,4.119148936,1,8,0,0,1
62,1447,173,0,8.36416185,5,7,0,0,0
63,1157,210,3,5.50952381,2,2,0,1,0
18,634,67,0,9.462686567,1,0,0,0,1
120,2969,385,3,7.711688312,8,5,0,0,0
67,2359,307,2,7.684039088,2,2,0,0,1
120,3908,524,4,7.458015267,5,18,0,0,0
63,1857,219,0,8.479452055,4,10,0,0,1
164,7847,850,0,9.231764706,0,0,0,0,1
82,2343,241,0,9.721991701,7,7,0,0,1
74,1379,247,0,5.582995951,11,2,0,0,1
96,3137,379,3,8.277044855,3,2,0,0,1
143,2668,409,0,6.523227384,22,2,0,0,1
55,1683,236,0,7.131355932,1,8,0,1,1
62,1700,255,0,6.666666667,4,13,0,3,0
19,388,76,0,5.105263158,1,7,0,1,1
109,2784,510,0,5.458823529,8,2,0,0,1
119,4601,654,4,7.035168196,4,7,0,1,1
73,2406,266,1,9.045112782,2,5,0,0,1
51,1695,232,0,7.306034483,3,4,0,0,1
86,1581,258,0,6.127906977,16,2,0,0,0
65,1231,225,0,5.471111111,2,9,1,0,0
40,1081,135,0,8.007407407,1,7,0,0,0
65,1295,269,0,4.814126394,2,5,0,0,0
82,2489,334,0,7.452095808,7,0,0,0,0
97,3175,456,2,6.962719298,4,6,0,0,1
72,2738,256,1,10.6953125,8,2,0,0,0
136,3412,521,6,6.548944338,14,5,0,0,0
100,1789,330,0,5.421212121,19,2,0,0,0
128,4905,442,7,11.09728507,2,21,0,1,1
172,6243,540,11,11.56111111,14,6,0,1,0
144,2933,415,0,7.06746988,24,2,0,0,1
90,2324,306,4,7.594771242,3,24,0,1,0
114,2419,412,0,5.871359223,11,5,0,0,1
81,1475,217,1,6.797235023,12,2,0,0,0
38,1331,96,0,13.86458333,1,8,0,0,0
62,1748,307,4,5.693811075,2,6,0,2,1
34,886,130,1,6.815384615,1,18,0,1,1
43,1454,216,3,6.731481481,1,25,0,1,1
51,1423,142,1,10.02112676,4,2,0,0,1
125,3562,557,10,6.39497307,4,6,0,1,1
70,2364,241,1,9.809128631,2,2,0,0,1
61,1290,216,0,5.972222222,3,2,0,0,1
78,2694,443,12,6.081264108,4,27,0,9,0
80,1993,243,0,8.201646091,4,6,0,0,0
86,3105,266,0,11.67293233,1,55,0,4,0
154,4924,648,4,7.598765432,1,88,2,1,1
350,16343,1735,0,9.419596542,0,0,0,0,1
67,2298,315,1,7.295238095,1,41,0,6,1
73,1766,187,1,9.443850267,2,7,0,0,0
73,2487,359,0,6.927576602,2,8,0,0,0
29,518,99,2,5.232323232,1,16,0,2,0
72,1401,188,1,7.45212766,10,5,0,0,0
37,1205,195,1,6.179487179,1,11,0,1,1
39,1191,175,4,6.805714286,2,16,0,2,1
997,29342,3513,118,8.352405352,62,31,5,2,0
49,1394,242,0,5.760330579,0,0,0,0,1
33,1047,167,3,6.269461078,1,18,0,1,1
128,3619,570,2,6.349122807,10,9,0,0,1
56,1856,181,2,10.25414365,3,6,0,3,1
326,15672,1596,46,9.819548872,43,19,5,2,1
169,4292,783,3,5.481481481,11,7,0,0,0
41,838,132,4,6.348484848,5,2,0,0,1
206,6322,624,8,10.13141026,21,10,0,1,0
108,2165,316,0,6.851265823,17,2,0,0,1
27,782,99,0,7.898989899,1,14,0,1,0
59,1783,193,2,9.238341969,1,23,0,0,0
83,2269,283,3,8.017667845,3,21,0,1,1
45,1510,228,4,6.622807018,1,27,0,1,1
57,1040,219,0,4.748858447,2,9,1,0,1
74,2801,375,4,7.469333333,3,19,0,3,0
89,4487,349,0,12.85673352,6,5,0,2,1
86,1589,216,0,7.356481481,7,21,0,0,0
90,2052,296,0,6.932432432,8,2,0,4,0
67,1587,191,0,8.308900524,6,3,0,0,0
23,1261,141,0,8.943262411,1,12,0,0,0
27,1385,185,0,7.486486486,1,12,0,0,1
137,3625,437,2,8.295194508,10,2,0,1,1
95,2462,345,0,7.136231884,5,22,0,0,0
61,1971,198,0,9.954545455,3,2,0,0,0
55,1300,253,2,5.138339921,1,18,0,2,0
45,1370,289,3,4.740484429,1,15,0,1,1
91,2965,362,4,8.190607735,2,25,0,1,1
108,3376,401,0,8.418952618,5,7,0,0,1
45,973,148,0,6.574324324,1,21,0,4,0
45,1191,124,0,9.60483871,14,0,0,0,1
53,1412,245,4,5.763265306,2,18,0,1,1
36,878,143,1,6.13986014,1,19,0,1,0
38,1236,227,4,5.444933921,1,20,0,2,0
111,2801,418,3,6.700956938,3,5,0,2,1
51,1169,228,2,5.127192982,1,18,0,2,1
180,5438,463,9,11.74514039,2,7,0,0,0
93,2114,319,0,6.626959248,5,10,0,4,0
62,1421,164,0,8.664634146,3,0,0,0,0
44,1369,205,1,6.67804878,1,30,0,1,0
103,2388,302,0,7.907284768,9,7,0,0,0
41,1358,110,0,12.34545455,2,6,0,0,0
38,919,172,0,5.343023256,4,0,0,0,1
96,3146,300,0,10.48666667,4,2,0,0,1
77,1645,226,2,7.278761062,10,7,0,0,1
56,1149,200,0,5.745,1,8,0,1,0
48,1162,158,0,7.35443038,1,4,0,0,0
30,1449,164,0,8.835365854,2,8,0,0,1
35,820,116,0,7.068965517,1,3,0,0,1
74,2311,345,3,6.698550725,3,7,0,1,1
45,1198,151,0,7.933774834,3,2,0,0,1
136,3145,441,0,7.131519274,23,8,0,0,0
40,1043,190,2,5.489473684,1,21,0,1,0
74,1606,250,2,6.424,5,2,0,0,0
123,4301,464,0,9.269396552,10,7,0,0,1
897,27770,3159,102,8.790756569,57,27,5,2,0
49,1354,155,0,8.735483871,2,3,0,0,0
75,2403,383,0,6.274151436,4,3,0,0,1
162,3943,545,0,7.234862385,32,2,0,0,0
40,1136,136,0,8.352941176,4,7,0,0,1
77,1798,216,0,8.324074074,2,3,0,2,0
45,1410,184,4,7.663043478,2,17,0,1,0
27,599,107,0,5.598130841,1,12,0,1,0
49,1132,139,1,8.143884892,1,17,0,0,0
64,2073,188,0,11.02659574,3,9,0,0,1
25,651,119,0,5.470588235,1,11,0,1,1
134,3823,608,2,6.287828947,8,2,0,1,1
69,2186,320,3,6.83125,4,10,0,6,0
198,4713,652,8,7.228527607,5,67,1,3,0
263,6182,721,2,8.574202497,12,17,0,1,1
61,1649,221,0,7.461538462,1,21,0,1,0
695,21452,2446,70,8.770237122,47,19,5,2,0
82,2064,282,3,7.319148936,2,18,0,1,0
86,1807,293,0,6.167235495,2,15,1,0,0
42,1217,239,2,5.092050209,1,15,0,2,1
149,3535,513,4,6.890838207,4,7,0,1,0
169,3449,536,0,6.434701493,33,2,0,0,1
562,21677,2210,5,9.808597285,12,10,0,15,0
82,1561,255,0,6.121568627,16,2,0,0,0
201,4145,725,0,5.717241379,54,2,0,0,0
163,4573,466,7,9.813304721,5,1,0,0,0
36,708,113,0,6.265486726,3,2,0,0,1
58,1058,206,0,5.13592233,2,7,7,0,0
67,1140,207,0,5.507246377,12,2,0,0,0
41,937,142,0,6.598591549,4,2,0,0,1
90,2259,301,0,7.504983389,5,16,0,0,0
79,2587,286,1,9.045454545,2,9,0,0,1
59,1808,233,1,7.759656652,2,27,0,0,1
101,2706,329,0,8.224924012,10,7,0,0,0
94,1897,266,6,7.131578947,6,3,0,0,0
168,3331,543,0,6.134438306,32,2,0,0,0
41,932,126,0,7.396825397,2,0,0,0,1
150,3893,591,8,6.58714044,10,3,0,0,0
48,1286,183,0,7.027322404,1,10,0,1,0
48,1473,246,4,5.987804878,3,5,0,1,1
26,528,107,0,4.934579439,3,4,0,2,1
67,1226,221,0,5.547511312,12,2,0,0,1
76,1854,190,1,9.757894737,2,7,0,0,0
73,2038,314,1,6.49044586,4,1,0,0,1
55,2591,444,4,5.835585586,1,22,0,1,0
79,2043,206,0,9.917475728,23,0,0,0,0
45,1684,288,11,5.847222222,1,35,0,3,0
42,1099,148,0,7.425675676,2,9,0,1,0
79,2337,275,3,8.498181818,5,4,0,3,0
76,1858,192,1,9.677083333,2,7,0,0,0
568,27892,3052,108,9.138925295,78,43,0,2,1
134,4255,408,17,10.42892157,3,29,0,3,0
82,2630,284,1,9.26056338,2,9,0,0,1
24,614,92,0,6.673913043,1,14,0,1,1
163,5211,586,1,8.892491468,14,3,0,0,0
28,1002,194,1,5.164948454,1,11,0,1,0
54,1640,303,1,5.412541254,3,12,0,5,0
34,998,135,0,7.392592593,1,17,0,3,0
43,955,137,0,6.97080292,2,13,0,0,0
45,1361,122,0,11.1557377,3,13,0,0,1
30,1065,79,0,13.48101266,1,5,0,0,1
33,1039,87,0,11.94252874,1,6,0,0,0
82,2311,372,0,6.212365591,5,8,0,4,1
89,2568,360,0,7.133333333,5,16,0,0,1
55,1389,182,0,7.631868132,1,14,0,2,0
82,3104,237,0,13.09704641,6,3,0,0,1
86,2363,269,2,8.784386617,2,2,0,0,0
99,3035,324,0,9.367283951,8,2,0,1,1
59,1403,150,0,9.353333333,2,6,0,0,1
44,1422,121,0,11.75206612,3,7,0,0,0
77,1631,244,3,6.68442623,4,6,0,0,0
97,1900,338,0,5.621301775,12,14,0,0,1
43,1375,224,1,6.138392857,1,30,0,6,1
757,25569,2700,61,9.47,57,27,6,2,1
678,30800,3072,116,10.02604167,73,42,5,10,1
58,1135,209,0,5.43062201,2,8,1,0,0
16,549,107,3,5.130841121,1,14,0,1,1
67,1650,210,2,7.857142857,4,13,0,2,0
30,1007,179,0,5.625698324,1,0,0,0,1
26,770,98,0,7.857142857,1,13,0,1,0
76,1835,190,1,9.657894737,2,7,0,0,0
30,749,136,0,5.507352941,3,0,0,0,1
89,2085,314,0,6.640127389,5,9,0,4,0
180,4868,630,12,7.726984127,11,36,0,7,0
81,2617,282,1,9.280141844,2,9,0,0,1
72,1549,194,0,7.984536082,10,2,0,0,1
116,2845,347,0,8.198847262,5,7,0,0,0
66,1130,228,0,4.956140351,2,9,1,0,0
37,900,141,0,6.382978723,1,18,0,4,0
80,1714,272,0,6.301470588,7,21,0,0,1
46,1492,147,2,10.14965986,2,2,0,0,1
38,771,104,0,7.413461538,4,5,0,0,1
871,27894,3099,82,9.000968054,57,27,5,2,0
19,389,82,0,4.743902439,1,7,0,1,1
678,30800,3072,116,10.02604167,73,42,5,10,1
50,1339,215,0,6.227906977,1,22,0,2,1
148,2237,358,0,6.248603352,12,14,0,0,0
19,363,75,0,4.84,1,7,0,1,0
32,953,167,0,5.706586826,1,13,0,1,0
116,3952,363,7,10.88705234,10,10,0,1,0
34,856,125,1,6.848,1,19,0,1,0
1107,34378,3910,102,8.792327366,68,54,5,20,0
54,1581,229,0,6.903930131,2,23,0,0,0
135,3106,431,4,7.20649652,10,3,0,3,0
71,1991,297,1,6.703703704,5,3,0,0,1
97,2962,307,0,9.648208469,9,7,0,0,1
75,1712,343,4,4.991253644,5,7,0,4,1
37,854,149,3,5.731543624,1,20,0,1,1
196,2909,545,0,5.337614679,16,2,0,0,0
79,1347,239,0,5.635983264,9,0,0,0,1
54,1106,205,0,5.395121951,2,9,1,0,1
116,3547,399,1,8.889724311,4,21,0,4,1
112,2308,408,2,5.656862745,6,7,0,0,0
90,2361,344,0,6.863372093,5,18,0,0,1
44,1401,258,5,5.430232558,2,11,0,0,1
65,1259,213,1,5.910798122,2,6,0,2,0
162,2721,413,0,6.588377724,11,3,0,0,0
63,1495,220,0,6.795454545,3,2,0,4,1
27,730,111,0,6.576576577,1,12,0,1,1
75,1569,257,0,6.105058366,4,15,0,0,0
41,1090,202,2,5.396039604,1,6,0,0,0
76,1973,227,0,8.691629956,3,8,0,0,0
21,597,65,0,9.184615385,2,3,0,0,1
41,1295,133,0,9.736842105,1,6,0,0,1
187,4152,430,1,9.655813953,2,7,0,1,1
122,4739,517,4,9.166344294,2,9,0,0,1
121,2184,388,0,5.628865979,2,24,1,0,0
115,2113,384,1,5.502604167,12,3,0,0,1
57,978,166,0,5.891566265,10,2,0,0,0
85,2187,362,2,6.041436464,2,25,0,6,1
57,1693,164,1,10.32317073,5,3,0,1,1
235,4103,663,15,6.188536953,25,3,0,0,0
28,659,118,0,5.584745763,1,12,0,1,1
113,4523,482,9,9.383817427,4,5,0,0,1
59,1188,192,0,6.1875,4,0,0,0,0
87,1116,232,1,4.810344828,1,11,0,1,0
151,3808,480,7,7.933333333,2,2,0,1,0
53,1206,140,1,8.614285714,5,7,0,0,0
66,1222,228,0,5.359649123,2,9,1,0,0
104,4075,369,12,11.04336043,4,7,0,3,1
136,3794,591,7,6.41962775,14,4,0,0,1
140,3942,418,1,9.43062201,5,15,0,8,0
98,2417,316,3,7.648734177,3,5,0,2,0
65,2085,236,1,8.834745763,6,13,0,0,1
29,562,91,0,6.175824176,4,2,0,0,1
92,3007,403,0,7.461538462,8,3,0,0,1
66,1245,203,0,6.133004926,3,2,0,0,0
89,2601,395,5,6.584810127,5,21,0,3,0
43,1253,190,2,6.594736842,1,26,0,2,0
38,1016,127,1,8.0,2,2,0,0,1
94,2642,402,1,6.572139303,4,2,0,0,1
41,1079,203,0,5.315270936,1,12,0,1,1
217,5614,675,21,8.317037037,5,14,0,3,0
80,2440,270,4,9.037037037,4,6,0,3,1
72,2209,240,1,9.204166667,7,2,0,0,0
48,1656,261,4,6.344827586,2,16,0,2,0
176,6022,892,6,6.751121076,12,7,0,2,0
39,1156,220,3,5.254545455,1,15,0,1,0
29,677,114,0,5.938596491,1,13,0,1,0
144,3967,550,2,7.212727273,10,2,0,1,1
92,2781,279,0,9.967741935,8,7,0,0,1
71,2085,209,0,9.976076555,6,3,0,0,1
26,636,118,1,5.389830508,2,8,0,0,1
110,4167,427,1,9.758782201,2,23,0,0,1
40,965,132,0,7.310606061,2,10,0,1,0
30,736,130,0,5.661538462,1,8,0,1,1
70,2790,199,0,14.0201005,3,7,0,0,0
30,919,91,0,10.0989011,2,2,0,0,0
70,1981,311,1,6.36977492,4,1,0,0,0
84,1427,278,0,5.133093525,16,2,0,0,1
137,4500,634,11,7.097791798,3,14,0,2,0
176,7513,922,7,8.148590022,31,1,1,1,1
29,673,115,0,5.852173913,1,13,0,1,0
127,4319,438,4,9.860730594,5,9,0,3,0
48,790,137,6,5.766423358,6,3,0,0,1
81,2254,386,0,5.839378238,4,15,0,0,1
33,747,85,0,8.788235294,3,3,0,0,1
27,813,167,1,4.868263473,1,20,0,4,1
122,2253,349,0,6.455587393,22,2,0,0,0
58,1304,186,0,7.010752688,2,2,0,0,0
22,756,99,1,7.636363636,2,9,0,1,1
109,4023,385,5,10.44935065,2,10,0,0,1
263,6182,721,2,8.574202497,12,17,0,1,0
73,1786,189,1,9.44973545,2,7,0,0,0
155,5099,482,6,10.57883817,7,8,0,2,0
120,3695,388,0,9.523195876,9,10,0,1,1
106,1811,309,0,5.860841424,20,2,0,0,0
59,1646,174,0,9.459770115,4,7,0,0,1
92,2461,312,3,7.887820513,6,11,0,0,1
72,1937,201,0,9.63681592,6,7,0,0,1
41,1107,174,1,6.362068966,1,22,0,2,1
101,2655,259,6,10.25096525,3,10,0,0,0
135,5267,927,3,5.681769148,4,6,0,2,0
32,1038,183,2,5.672131148,1,16,0,2,0
56,1762,154,1,11.44155844,2,2,0,0,1
52,1245,143,2,8.706293706,4,2,0,1,0
40,1557,297,0,5.242424242,1,6,0,0,1
55,1578,235,0,6.714893617,1,17,0,2,1
138,4004,441,3,9.079365079,7,5,0,1,0
109,3536,327,4,10.81345566,11,7,0,1,0
184,6811,672,2,10.13541667,3,31,0,3,1
77,2769,238,2,11.63445378,4,8,0,0,0
31,835,140,1,5.964285714,1,15,0,1,1
97,2726,374,1,7.288770053,6,14,0,1,1
48,1335,145,0,9.206896552,4,6,0,0,1
21,410,83,2,4.939759036,1,14,0,1,1
16,327,87,1,3.75862069,1,11,0,1,1
50,1256,122,0,10.29508197,2,6,0,0,0
151,4351,643,3,6.766718507,9,7,0,0,1
116,4085,385,6,10.61038961,10,11,0,1,1
65,1359,202,1,6.727722772,2,6,0,4,0
74,2435,405,0,6.012345679,0,0,0,0,1
129,4958,511,1,9.702544031,14,2,0,0,1
77,2453,226,4,10.8539823,7,4,0,0,0
473,10951,1309,0,8.365928189,2,148,1,0,0
40,1372,170,3,8.070588235,1,24,0,2,0
47,1344,201,0,6.686567164,1,14,0,0,1
62,1285,177,0,7.259887006,4,4,0,0,0
62,1941,318,0,6.103773585,0,0,0,0,0
61,1765,193,0,9.14507772,2,7,0,0,1
50,1393,179,0,7.782122905,1,0,0,0,0
115,3355,365,1,9.191780822,7,4,0,0,1
44,1402,260,2,5.392307692,1,23,0,3,0
42,1382,121,0,11.4214876,2,5,0,0,0
66,1517,182,0,8.335164835,6,7,0,0,0
60,1546,164,0,9.426829268,4,2,0,0,0
32,919,146,0,6.294520548,1,14,0,1,0
85,2966,236,0,12.56779661,6,3,0,0,0
32,1056,85,0,12.42352941,1,6,0,0,0
310,13898,1524,32,9.119422572,43,27,2,2,1
51,1692,264,4,6.409090909,4,11,0,0,0
35,964,94,0,10.25531915,3,3,0,0,0
95,2850,276,0,10.32608696,6,2,0,0,1
58,1779,212,1,8.391509434,1,19,0,0,1
63,1906,228,0,8.359649123,3,11,0,5,1
